date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:23	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.1f2.delayed	(from https://www.lithan.com/singapore/privacy-policy?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:23	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:42:23%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_auth=4ZKrdEcB&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use6288	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:24	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:42:23%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_auth=4ZKrdEcB&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use6288	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:25	55158/55158	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:42:24%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use49ea.html	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:26	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:42:25%20GMT	https://www.lithan.com/singapore/c/portal/login?p_l_id=93717	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/c/portal/login.1f6f07b.delayed	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:26	35891/35891	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:42:26%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Flogin	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use25c9.html	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:26	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:42:26%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:26	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.1f9.delayed	(from https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account)
22:42:27	833/833	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/portlet/edit_guest.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/portlet/edit_guest.png	(from https://www.lithan.com/html/css/portal/asset_column.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:27	616/616	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/date.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/date.png	(from https://www.lithan.com/html/css/portal/asset_column.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:27	431/431	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/page.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/page.png	(from https://www.lithan.com/html/css/portal/asset_column.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:27	486/486	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/full_size_off.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/full_size_off.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:28	570/570	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/full_size_active.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/full_size_active.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:28	441/441	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/desktop_off.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/desktop_off.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:28	883/883	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/desktop_active.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/desktop_active.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:28	295/295	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/mobile_off.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/mobile_off.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:28	404/404	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/mobile_horizontal_opacity.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/mobile_horizontal_opacity.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:29	707/707	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/mobile_vertical_with_arrow.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/mobile_vertical_with_arrow.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:29	718/718	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/mobile_horizontal_with_arrow.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/mobile_horizontal_with_arrow.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:29	518/518	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/mobile_vertical_opacity.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/mobile_vertical_opacity.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:29	344/344	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/tablet_off.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/tablet_off.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:30	1040/1040	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/tablet_horizontal_opacity.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/tablet_horizontal_opacity.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:30	1374/1374	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/tablet_vertical_with_arrow.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/tablet_vertical_with_arrow.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:30	1415/1415	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/tablet_horizontal_with_arrow.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/tablet_horizontal_with_arrow.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:30	1044/1044	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/device_preview/tablet_vertical_opacity.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/device_preview/tablet_vertical_opacity.png	(from https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:30	168/168	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/arrows/04_left.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/arrows/04_left.png	(from https://www.lithan.com/html/css/portal/flyout.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:31	108/108	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/checkerboard.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/checkerboard.png	(from https://www.lithan.com/html/css/portal/generic_portlet.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:31	1553/1553	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/application/loading_indicator.gif	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/loading_indicator.gif	(from https://www.lithan.com/html/css/portal/generic_portlet.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:31	237/237	---M--	200	added ('OK')	image/gif	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/openid.gif	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/openid.gif	(from https://www.lithan.com/html/css/portal/openid.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:32	453/453	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/application/panel_header_toggler_close.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/panel_header_toggler_close.png	(from https://www.lithan.com/html/css/portal/panel_component.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:32	187/187	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/arrows/05_down.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/arrows/05_down.png	(from https://www.lithan.com/html/css/portal/panel_component.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:32	186/186	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/arrows/05_right.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/arrows/05_right.png	(from https://www.lithan.com/html/css/portal/panel_component.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:32	664/664	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/application/panel_header_toggler_open.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/panel_header_toggler_open.png	(from https://www.lithan.com/html/css/portal/panel_component.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:32	96/96	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/application/panel_header.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/panel_header.png	(from https://www.lithan.com/html/css/portal/panel_component.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:33	103/103	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/application/current_page_hover_bg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/current_page_hover_bg.png	(from https://www.lithan.com/html/css/portal/panel_pagination.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:33	104/104	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/application/current_page_bg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/current_page_bg.png	(from https://www.lithan.com/html/css/portal/panel_pagination.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:33	358/358	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/add_content/portlet_item.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/add_content/portlet_item.png	(from https://www.lithan.com/html/css/portal/portlet_item.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:33	380/380	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/add_content/portlet_item_instanceable.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/add_content/portlet_item_instanceable.png	(from https://www.lithan.com/html/css/portal/portlet_item.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:34	397/397	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/add_content/portlet_item_archived_setup.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/add_content/portlet_item_archived_setup.png	(from https://www.lithan.com/html/css/portal/portlet_item.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:34	386/386	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/document_library/preview_left.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/document_library/preview_left.png	(from https://www.lithan.com/html/css/portal/preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:34	375/375	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/document_library/preview_right.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/document_library/preview_right.png	(from https://www.lithan.com/html/css/portal/preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:34	657/657	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/document_library/preview_zoom.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/document_library/preview_zoom.png	(from https://www.lithan.com/html/css/portal/preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:35	733/733	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/add.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/add.png	(from https://www.lithan.com/html/css/portal/uploader.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:35	289/289	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/remove.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/remove.png	(from https://www.lithan.com/html/css/portal/uploader.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:35	402/402	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/close.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/close.png	(from https://www.lithan.com/html/css/portal/uploader.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:35	606/606	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/file_system/small/jpg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/file_system/small/jpg.png	(from https://www.lithan.com/html/css/portal/uploader.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:36	226/226	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/portlet/close.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/portlet/close.png	(from https://www.lithan.com/html/css/portal/uploader.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:36	749/749	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/lock.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/lock.png	(from https://www.lithan.com/html/css/taglib/app_view_entry.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:36	1043/1043	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202015%2016:49:52%20GMT	https://www.lithan.com/Lithan-theme/images/application/layouts.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/application/layouts.png	(from https://www.lithan.com/html/css/taglib/app_view_toolbar.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:36	830/830	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/links.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/links.png	(from https://www.lithan.com/html/css/taglib/asset_links.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:37	110/110	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/calendar/event_indicator.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/calendar/event_indicator.png	(from https://www.lithan.com/html/css/taglib/calendar.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:37	110/110	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/calendar/event_indicator_current.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/calendar/event_indicator_current.png	(from https://www.lithan.com/html/css/taglib/calendar.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:37	67/67	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/diff/minus.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/diff/minus.png	(from https://www.lithan.com/html/css/taglib/diff_html.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:37	75/75	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/diff/plus.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/diff/plus.png	(from https://www.lithan.com/html/css/taglib/diff_html.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:38	52/52	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2006:11:24%20GMT	https://www.lithan.com/Lithan-theme/images/diff/underline.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/diff/underline.png	(from https://www.lithan.com/html/css/taglib/diff_html.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:38	586/586	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/tag.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/tag.png	(from https://www.lithan.com/html/css/taglib/tags_summary.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:38	617/617	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/recent_changes.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/recent_changes.png	(from https://www.lithan.com/html/css/taglib/workflow_status.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:42:38	7533/7533	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:35:02%20GMT	https://www.lithan.com/Lithan-theme/css/custom_responsive.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475282102000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/css/custom_responsive33d7.css	(from https://www.lithan.com/Lithan-theme/css/custom_common.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475282102000)
22:42:39	534/534	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/common/open_window.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/common/open_window.png	(from https://www.lithan.com/Lithan-theme/css/custom_common.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475282102000)
22:42:39	1626/1626	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202016%2008:58:54%20GMT	https://www.lithan.com/Lithan-theme/images/arrows/13_left.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/arrows/13_left.png	(from https://www.lithan.com/Lithan-theme/css/custom_common.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475282102000)
22:42:39	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/welcome?p_p_auth=elGSIpg9&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/welcome.22ebe40.delayed	(from https://www.lithan.com/singapore/welcome?p_p_id=58&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_58_struts_action=%2Flogin%2Flogin)
